video_id,bib,player_name,cls,split,t_s,x_yd,v_yd_s,a_yd_s2
Sr-Q6UjJq6g,1,Cameron Ball,line,train,5.15,39.87424814878668,9.757824510596226,0.15555873359728123
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.0,0.2452702276265767,1.9906034325239312,7.589148246876206
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.05,0.3541678670714995,2.362945259281875,7.306315128389439
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.1,0.4813334901482488,2.721410614454438,7.034022662201285
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.15000000000000002,0.6260862838576607,3.0665166477406953,6.771878018251831
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.2,0.7877708078059511,3.3987612356541956,6.519503006510226
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.25,0.9657560486159917,3.718623699797929,6.276533531368648
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.30000000000000004,1.159434509578846,4.026565498370547,6.042619066369962
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.35000000000000003,1.3682213342322949,4.323030891901457,5.817422148511297
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.4,1.5915534626019125,4.608447584175243,5.600617891393947
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.45,1.8288888188874084,4.883227339270053,5.39189351651726
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.5,2.0797055294224065,5.147766575600126,5.190947902040317
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.55,2.343501169779315,5.402446937819506,4.997491148360385
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.6000000000000001,2.6197920399332126,5.647635847411974,4.811244159881463
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.65,2.9081124664389733,5.883687032761545,4.63193824236949
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.7000000000000001,3.2080141306149357,6.110941039468256,4.459314715313378
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.75,3.519065421763865,6.329725721645442,4.293124538732606
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.8,3.8408508144981783,6.540356714907302,4.133127953892983
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.8500000000000001,4.17297026927104,6.743137891729125,3.979094137412253
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.9,4.515038655248539,6.938361799837094,3.830800868256526
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,0.9500000000000001,4.866685194690321,7.12631008426014,3.6880342071471213
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.0,5.22755292803708,7.307253893652737,3.5505881879153
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.05,5.597298198933262,7.48145427147481,3.4182645203596267
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.1,5.975590158441953,7.649162532593106,3.290872304177273
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.1500000000000001,6.362110287736742,7.810620625847359,3.1682277535565477
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.2000000000000002,6.7565519385819774,7.966061483104301,3.050153932033353
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.25,7.158619890938409,8.115709355303094,2.9364804972290246
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.3,7.568029927056071,8.259780135976982,2.827043455101311
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.35,7.984508421439868,8.398481672717917,2.721684923353953
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.4000000000000001,8.407791946096394,8.532014067033487,2.620252903663539
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.4500000000000002,8.83762689049246,8.660569963028726,2.522601062395027
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.5,9.273769095676986,8.784334825329355,2.4285885194895838
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.55,9.715983502038558,8.90348720664729,2.3380796452201777
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.6,10.16404381019033,9.018199005374528,2.250943864521698
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.6500000000000001,10.617732154493108,9.128635713577003,2.167055468613319
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.7000000000000002,11.076838788745643,9.23495665574616,2.0862934336413455
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.75,11.541161783588596,9.337315218652723,2.008541246080887
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.8,12.010506735185748,9.435859072634264,1.933686734644483
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.85,12.484686484762014,9.530730384635776,1.8616219084551795
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.9000000000000001,12.963520848593861,9.62206602331066,1.792242801250574
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,1.9500000000000002,13.446836358062338,9.70999775647796,1.7254493213930937
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.0,13.934466009393972,9.794652441220771,1.6611451074700943
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.0500000000000003,14.42624902272822,9.876152206900013,1.5992373892754743
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.1,14.922030610164082,9.95461463134765,1.539636853972241
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.15,15.421661752451213,10.030152910493513,1.4822575172429362
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.2,15.924998984003222,10.102876021670463,1.4270165992420474
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.25,16.43190418592322,10.172888880833465,1.3738344051714362
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.3000000000000003,16.94224438674287,10.240292493919426,1.3226342103064868
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.35,17.4558915705875,10.305184102566125,1.2733421493071193
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.4000000000000004,17.972722492490586,10.36765732440048,1.2258871096539645
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.45,18.492618500591025,10.42780228809854,1.1802006290559772
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.5,19.01546536495691,10.485705763412051,1.1362167966814625
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.5500000000000003,19.541153112788567,10.54145128634917,1.0938721580700428
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.6,20.06957586976338,10.59511927968994,1.0531056235883707
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.6500000000000004,20.60063170729334,10.64678716901037,1.013858380297524
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.7,21.134222495474997,10.69652949438255,0.9760738071049366
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.75,21.670253761519756,10.74441801791187,0.9396973930784518
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.8000000000000003,22.20863455346012,10.790521827266568,0.9046766588046596
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.85,22.749277308935415,10.834907435348905,0.8709610806780589
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.9000000000000004,23.29209772886759,10.877638876251805,0.8385020180118137
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,2.95,23.837014655844843,10.918777797639361,0.8072526428649591
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.0,24.383949957037753,10.958383549684491,0.7771678724848101
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.0500000000000003,24.932828411478813,10.996513270692075,0.7482043042671142
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.1,25.48357760154288,11.033221969531057,0.720320153140116
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.1500000000000004,26.036127808471964,11.068562604994483,0.6934751912821966
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.2,26.59041191179351,11.102586162201922,0.6676306900861259
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.25,27.146365292487342,11.135341726154524,0.642749364286191
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.3000000000000003,27.70392573976123,11.166876552548823,0.6187953181676062
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.35,28.26303336130081,11.197236135951428,0.5957339937805916
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.4000000000000004,28.82363049686437,11.226464275433008,0.573532121084417
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.45,29.385661635097698,11.25460313775617,0.5521576699494817
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.5,29.949073333449164,11.281693318208506,0.5315798039481843
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.5500000000000003,30.513814141069382,11.307773899168453,0.5117688358679211
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.6,31.079834524584236,11.332882506488554,0.49269618488202893
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.6500000000000004,31.64708679663425,11.357055363777402,0.4743343353168848
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.7,32.21552504707711,11.380327344658603,0.4566567969556803
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.75,32.785105076754164,11.402732023082153,0.4396380668215949
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.8000000000000003,33.35578433372535,11.424301721760797,0.4232535923852405
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.85,33.92752185188045,11.445067558801265,0.40747973614329425
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.9000000000000004,34.50027819183824,11.465059492597643,0.39229374151721585
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,3.95,35.07401538404823,11.484306365051655,0.377673700022859
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,4.0,35.64869687401282,11.502835943182221,0.36359851966360474
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,4.05,36.22428746955102,11.520674959184282,0.3500478945014255
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,4.1000000000000005,36.80075329002748,11.537849148994724,0.3370022753619761
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,4.15,37.37806171747366,11.554383289421024,0.3244428416314521
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,4.2,37.95618134953069,11.570301233886177,0.3123514741045229
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,4.25,38.53508195414584,11.58562594684148,0.30071072884417255
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,4.3,39.1147344259575,11.600379536896812,0.2895038120157348
UcatZ1FYe5E,48,Robert Spears-Jennings,skill,test,4.3500000000000005,39.69511074430553,11.61458328871622,0.2787145556588146
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.0,0.210167609217754,1.8615749599639428,7.765254769524275
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.05,0.31282548346017386,2.242216363483292,7.462409232185174
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.1,0.43414184121325194,2.6080127227891863,7.171374694254124
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.15000000000000002,0.5733890001751848,2.959542995755526,6.891690525839586
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.2,0.7298676577102965,3.2973635608542926,6.622914061651464
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.25,0.9029057840398624,3.6220090977539767,6.364619900380256
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.30000000000000004,1.0918575585985588,3.933993433574596,6.116399231400469
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.35000000000000003,1.2961023478731235,4.233810356138693,5.877859187732665
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.4,1.5150437231053726,4.521934395505495,5.648622224240028
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.45,1.7481085163048853,4.798821575025174,5.428325520075309
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.5,1.9947459130772354,5.064910133101931,5.216620404432403
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.55,2.2544265808320563,5.320621216808263,5.013171804693643
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.6000000000000001,2.5266418309909753,5.566359548448234,4.8176577160993945
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.65,2.8109028138695766,5.802514066124701,4.62976869210059
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.7000000000000001,3.106739744958992,6.029458539324396,4.449207354587531
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.75,3.4137011613825825,6.2475521604951245,4.275687923219836
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.8,3.7313532073508555,6.457140113551406,4.108935763112519
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.8500000000000001,4.0592789474837,6.658554120208374,3.948686950162381
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.9,4.397077706913126,6.852112965008571,3.7946878533266855
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,0.9500000000000001,4.74436443712201,7.038122999872705,3.6466947331929997
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.0,5.100769106515232,7.216878628972848,3.504473356204855
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.05,5.465936114758516,7.3886627746955655,3.36779862393262
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.1,5.839523729958173,7.553747325432435,3.2364542168028536
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.1500000000000001,6.221203547790829,7.7123935659067095,3.110232251722227
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.2000000000000002,6.610659971727151,7.864852590717201,2.9889329530541517
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.25,7.007589713526887,8.011365701753926,2.8723643364273364
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.3,7.411701313214644,8.152164790114501,2.760341904875834
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.35,7.822714677776641,8.287472703125779,2.652688356829661
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.4000000000000001,8.24036063784832,8.417503597051613,2.549233305493789
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.4500000000000002,8.664380521691188,8.542463276044975,2.449813009171393
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.5,9.094525745784578,8.662549517880938,2.354270112104504
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.55,9.530557421384396,8.777952386986032,2.2624533954218973
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.6,9.972245976426041,8.888854535259432,2.1742175378000366
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.6500000000000001,10.419370792173236,8.995431491162103,2.0894228854582577
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.7000000000000002,10.87171985403748,9.097851937531436,2.007935231124157
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.75,11.32908941601565,9.196277978561108,1.9296256016193467
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.8,11.791283678214532,9.290865396368682,1.8543700537293846
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.85,12.258114476951905,9.38176389755708,1.7820494780347869
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.9000000000000001,12.729400986943714,9.469117350160108,1.7125494103926568
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,1.9500000000000002,13.204969435106,9.553064011347121,1.6457598507705327
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.0,13.684652825518517,9.63373674624716,1.5815750891457374
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.0500000000000003,14.168290675114866,9.711263238238944,1.5198935381946637
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.1,14.655728759680645,9.785766191039531,1.4606175725071933
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.15,15.14681886975776,9.857363522911518,1.40365337407176
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.2,15.641418576068473,9.926168553296128,1.3489107837865157
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.25,16.13939100408788,9.992290182167594,1.2963031587615665
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.3000000000000003,16.640604617408183,10.055833062392734,1.2457472351864312
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.35,17.144933009551636,10.116897765368442,1.1971629965456887
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.4000000000000004,17.65225470390295,10.175580940199357,1.1504735469742124
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.45,18.16245296144422,10.231975466667544,1.105604989551573
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.5,18.67541559598827,10.286170602236378,1.0624863093429586
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.5500000000000003,19.19103479661793,10.338252123321253,1.0210492610015138
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.6,19.709206957050142,10.388302461050715,0.9812282607541983
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.6500000000000004,20.22983251165492,10.436400831732918,0.942960282600196
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.7,20.752815777869525,10.482623362233863,0.9061847585576049
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.75,21.27806480475861,10.52704321046588,0.8708434828005068
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.8000000000000003,21.805491227480417,10.569730681177052,0.8368805195347011
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.85,22.33501012742885,10.610753337224846,0.804242114466294
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.9000000000000004,22.866539897830034,10.650176106510056,0.7728766097230153
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,2.95,23.400002114580595,10.68806138474031,0.7427343620936143
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.0,23.935321412123255,10.724469134185815,0.7137676644559227
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.0500000000000003,24.47242536416333,10.759456978583597,0.6859306702692306
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.1,25.011244369037207,10.793080294340466,0.6591793210114676
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.1500000000000004,25.55171153955155,10.825392298179086,0.6334712764463342
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.2,26.093762597118765,10.856444131365816,0.6087658476100273
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.25,26.63733577002113,10.886284940653663,0.5850239324114812
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.3000000000000003,27.182371695642708,10.914961956068467,0.5622079537442103
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.35,27.728813326514178,10.942520565661393,0.5402818000117924
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.4000000000000004,28.27660584002193,10.969004387346107,0.5192107679728613
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.45,28.825696551638536,10.994455337934255,0.4989615078151521
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.5,29.376034831537236,11.01891369947859,0.4795019703716608
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.5500000000000003,29.92757202445841,11.042418183028682,0.4608013563953778
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.6,30.480261372701342,11.065005989900175,0.44283006781231266
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.6500000000000004,31.034057942119258,11.086712870554521,0.4255596608756518
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.7,31.588918551000596,11.107573181182405,0.4089628011469106
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.75,32.14480170172388,11.127619938080414,0.39301322023282204
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.8000000000000003,32.7016675150781,11.146884869907016,0.37768567420949045
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.85,33.259477667144544,11.165398467900538,0.3629559036680069
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.9000000000000004,33.81819532864033,11.183190034138653,0.34880059531828844
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,3.95,34.3777851066274,11.200287727915732,0.33519734509037147
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,4.0,34.93821298849509,11.21671861031149,0.3221246226747548
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,4.05,35.49944628812714,11.232508687021436,0.3095617374456759
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,4.1000000000000005,36.06145359416838,11.247682949516939,0.2974888057133786
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,4.15,36.624204720308896,11.262265414600048,0.2858867192535477
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,4.2,37.187670657507226,11.276279162415676,0.2747371150640953
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,4.25,37.75182352807677,11.289746372981295,0.26402234630143734
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,4.3,38.31663654156285,11.302688361291976,0.2537254543502557
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,4.3500000000000005,38.8820839523406,11.315125611056336,0.24383014198254319
UcatZ1FYe5E,52,Dillon Thieneman,skill,test,4.4,39.448141018866515,11.327077807116767,0.23432074756344728
